,date_time,user_name,in_out,user_class
865,2023-09-25 21:30:04,lili-노비스,IN,노비스
866,2023-09-25 21:54:59,로옹크 - 노비스,IN,노비스
867,2023-09-25 22:45:16,노마드운- 워드프레스수강생,OUT,수강생
868,2023-09-25 23:05:24,KWONJONES - 워프 수강생,OUT,수강생
869,2023-09-25 23:20:38,Miya-노비스,IN,노비스
870,2023-09-26 02:23:18,고고 SEO수강생,IN,수강생
871,2023-09-26 02:34:57,콘이 웃긴 무지,IN,Not defined
872,2023-09-26 02:58:31,두룸쥐-노비스,OUT,노비스
873,2023-09-26 09:56:10,육아 블로그 - 노비스,IN,노비스
874,2023-09-26 11:59:09,홍농읍송편-노비스,OUT,노비스
875,2023-09-26 12:55:10,dumdumi-노비스,OUT,노비스
876,2023-09-26 14:34:33,lifehacker-노비스,OUT,노비스
877,2023-09-26 15:34:13,열심히 공부중 - 노비스,OUT,노비스
878,2023-09-26 17:12:26,명무,OUT,Not defined
879,2023-09-26 21:22:32,아슬란의보은 - 노비스,OUT,노비스
880,2023-09-27 11:44:23,중소선물 - 노비스,IN,노비스
881,2023-09-27 12:54:58,기다림의미학,OUT,Not defined
882,2023-09-27 17:50:55,노마니,OUT,Not defined
883,2023-09-27 20:22:03,토니박 - 노비스,IN,노비스
884,2023-09-28 05:41:05,무디디 - 노비스,IN,노비스
885,2023-09-28 18:48:19,대졸전자수성가 - 노비스,OUT,노비스
886,2023-09-28 22:49:25,행복한하루,IN,Not defined
887,2023-09-28 23:43:09,지룽-노비스,OUT,노비스
888,2023-09-29 00:46:40,버티 - 노비스,IN,노비스
889,2023-09-29 10:13:46,아이스캡 - 노비스,OUT,노비스
890,2023-09-29 21:17:08,봄한송이 - SEO 수강생,IN,수강생
891,2023-09-30 11:35:18,정준 - 노비스,OUT,노비스
892,2023-10-01 09:24:44,대전사람-노비스,IN,노비스
893,2023-10-01 18:02:56,노마드햇병아리 - 노비스,OUT,노비스
894,2023-10-02 14:56:30,DFO - 노비스,IN,노비스
895,2023-10-03 16:41:36,이러누자 - 노비스,IN,노비스
896,2023-10-03 18:24:11,하 쓰리 _ 노비스,IN,노비스
897,2023-10-03 21:44:24,민키스 - 노비스,OUT,노비스
898,2023-10-03 22:56:08,멋쟁이 - 노비스,OUT,노비스
899,2023-10-03 22:56:34,아나티- 워프수강생,OUT,수강생
900,2023-10-04 11:51:48,동파이프-노비스,OUT,노비스
901,2023-10-04 11:59:24,choivv-노비스,IN,노비스
902,2023-10-04 12:34:44,로마드팬 - 노비스,IN,노비스
903,2023-10-04 20:52:29,하늘0908 - 노비스,IN,노비스
904,2023-10-04 23:08:24,이쿠-노비스,IN,노비스
905,2023-10-04 23:10:33,노란배추잎-노비스,OUT,노비스
906,2023-10-05 09:27:31,역행즈아_노비스,OUT,노비스
907,2023-10-05 18:47:56,(알 수 없음),IN,Not defined
908,2023-10-05 20:34:54,해해행 - 노비스,OUT,노비스
909,2023-10-06 07:03:41,산타클로니,OUT,Not defined
910,2023-10-06 07:16:15,닉닉요-노비스,IN,노비스
911,2023-10-06 10:27:56,대박나라-노비스,OUT,노비스
912,2023-10-06 14:33:21,최도도 - 노비스,OUT,노비스
913,2023-10-06 15:47:24,더비덥-노비스,IN,노비스
914,2023-10-06 18:17:14,비버상 - 노비스,IN,노비스
915,2023-10-06 21:45:17,엔드,IN,Not defined
916,2023-10-07 16:14:32,강우형-노비스,IN,노비스
917,2023-10-07 17:40:34,sportcan-노비스,IN,노비스
918,2023-10-08 09:47:33,쿠크다스마미. 노비스,IN,노비스
919,2023-10-09 12:14:52,오행 - 노비스,IN,노비스
920,2023-10-09 12:19:18,혁 - SEO 수강생,OUT,수강생
921,2023-10-09 12:51:43,썬언니-노비스,OUT,노비스
922,2023-10-09 13:05:46,데이지루,OUT,Not defined
923,2023-10-09 13:26:28,저요,OUT,Not defined
924,2023-10-09 17:17:53,룰루레몽-노비스,IN,노비스
925,2023-10-09 19:06:06,고터프 - 노비스,IN,노비스
926,2023-10-10 08:42:47,초롱이 - 노비스,OUT,노비스
927,2023-10-10 09:17:00,갓생 - 노비스,OUT,노비스
928,2023-10-10 12:03:37,유니001 - 노비스,OUT,노비스
929,2023-10-10 16:16:21,디제이89-노비스,IN,노비스
930,2023-10-11 10:30:31,김지연-노비스,IN,노비스
931,2023-10-11 12:55:20,토니박 - 노비스,OUT,노비스
932,2023-10-11 12:55:45,토니박 - 노비스,IN,노비스
933,2023-10-11 19:58:47,몽수 - 노비스,OUT,노비스
934,2023-10-11 20:49:06,행복공작소-노비스,IN,노비스
935,2023-10-11 21:08:14,한우-노비스,IN,노비스
936,2023-10-11 22:22:11,reserve84 - 노비스,IN,노비스
937,2023-10-12 09:11:11,츄-노비스,OUT,노비스
938,2023-10-12 16:18:58,한그래 - 노비스,OUT,노비스
939,2023-10-12 20:08:33,JJF - 노비스,OUT,노비스
940,2023-10-13 14:07:11,도대표-노비스,IN,노비스
941,2023-10-14 06:21:11,(알 수 없음),OUT,Not defined
942,2023-10-14 12:27:46,폴박사-노비스,IN,노비스
943,2023-10-14 20:26:41,부자될화니 - 노비스,IN,노비스
944,2023-10-14 21:12:17,플레인-노비스,OUT,노비스
945,2023-10-14 21:54:50,워린이,IN,Not defined
946,2023-10-15 01:13:44,카피라이터-노비스,IN,노비스
947,2023-10-15 08:07:47,리제 - 노비스,IN,노비스
948,2023-10-15 17:26:38,더윈 - 노마드,OUT,Not defined
949,2023-10-15 20:35:20,깃이-노비스,OUT,노비스
950,2023-10-16 06:42:00,최성용,OUT,Not defined
951,2023-10-16 08:25:13,(알 수 없음),OUT,Not defined
952,2023-10-16 08:43:16,카무리즈-노비스,IN,노비스
953,2023-10-16 08:59:47,JDㅡ노비스,OUT,노비스
954,2023-10-17 12:09:02,Zero2-노비스,IN,노비스
955,2023-10-17 12:12:23,무생,IN,Not defined
956,2023-10-17 20:46:25,키키1-노비스,OUT,노비스
957,2023-10-17 23:42:28,슈셔린-노비스,OUT,노비스
958,2023-10-18 00:00:41,Vistarz - 노비스,IN,노비스
959,2023-10-18 11:07:07,쏘-노비스,OUT,노비스
960,2023-10-18 12:36:03,류맘-노비스,IN,노비스
961,2023-10-18 12:43:40,손힘찬 - 기버,OUT,기버
962,2023-10-18 16:38:00,라씨-노비스,IN,노비스
963,2023-10-18 18:09:54,홍티-노비스,OUT,노비스
964,2023-10-19 02:37:19,숨니니 - 노비스,OUT,노비스
965,2023-10-19 08:26:42,화가 난 제이지,OUT,Not defined
966,2023-10-19 10:42:08,제즈도조랑말-노비스,IN,노비스
967,2023-10-19 14:29:20,세렝,OUT,Not defined
968,2023-10-19 17:34:34,kaiem-노비스,OUT,노비스
969,2023-10-19 18:52:51,신난 어피치,IN,Not defined
970,2023-10-19 19:07:11,신난 어피치,OUT,Not defined
971,2023-10-19 19:07:25,망고스틴 - 노비스,IN,노비스
972,2023-10-20 10:27:56,무비 - 노비스,IN,노비스
973,2023-10-20 17:29:42,쎄쎄-노비스,OUT,노비스
974,2023-10-20 18:18:34,Positiveself-노비스,OUT,노비스
975,2023-10-21 12:49:24,무감정 - 워프수강생,OUT,수강생
976,2023-10-22 13:52:17,최민준mj-노비스,OUT,노비스
977,2023-10-22 15:16:55,행방불명된 카페라떼-노비스,IN,노비스
978,2023-10-22 15:36:14,헌터D,IN,Not defined
979,2023-10-23 15:22:48,레드스톤 - 노비스,IN,노비스
980,2023-10-23 16:41:03,나는나입니다용-워프,IN,Not defined
981,2023-10-23 20:21:47,유유-노비스,OUT,노비스
982,2023-10-23 21:19:58,거북이거북이 - 노비스,OUT,노비스
983,2023-10-24 10:50:53,KOTA-노비스,IN,노비스
984,2023-10-24 13:24:21,관태하-노비스,OUT,노비스
985,2023-10-24 14:37:19,그리버-노비스,OUT,노비스
986,2023-10-25 05:28:01,뚱땡이-노비스,OUT,노비스
987,2023-10-25 16:30:36,Clarara-노비스,IN,노비스
988,2023-10-25 23:29:29,새벽-노비스,OUT,노비스
989,2023-10-26 11:28:21,시다미-노비스,IN,노비스
